tree_id,member_id_1,member_id_2,married_at,ended_at,status
7005,1061746,1061747,1584-01-01,1591-12-31,ended
7005,1061748,1061749,1585-01-01,1614-12-31,ended
7005,1061750,1061751,1581-01-01,1604-12-31,ended
7005,1061752,1061753,1582-01-01,1611-12-31,ended
7005,1061754,1061755,1579-01-01,1597-12-31,ended
7005,1061756,1061757,1583-01-01,1640-12-31,ended
7005,1061758,1061759,1587-01-01,1629-12-31,ended
7005,1061760,1061761,1584-01-01,1627-12-31,ended
7005,1061762,1061763,1582-01-01,1623-12-31,ended
7005,1061764,1061765,1583-01-01,1620-12-31,ended
7005,1061766,1061767,1582-01-01,1613-12-31,ended
7005,1061768,1061769,1583-01-01,1614-12-31,ended
7005,1061770,1061771,1587-01-01,1628-12-31,ended
7005,1061772,1061773,1582-01-01,1649-12-31,ended
7005,1061774,1061775,1583-01-01,1593-12-31,ended
7005,1061776,1061777,1586-01-01,1636-12-31,ended
7005,1061778,1061779,1583-01-01,1620-12-31,ended
7005,1061780,1061781,1586-01-01,1642-12-31,ended
7005,1061782,1061783,1584-01-01,1604-12-31,ended
7005,1061784,1061785,1582-01-01,1623-12-31,ended
7005,1061786,1061787,1586-01-01,1631-12-31,ended
7005,1061788,1061789,1581-01-01,1636-12-31,ended
7005,1061790,1061791,1583-01-01,1616-12-31,ended
7005,1061792,1061793,1581-01-01,1603-12-31,ended
7005,1061794,1061795,1584-01-01,1627-12-31,ended
7005,1061796,1061797,1586-01-01,1614-12-31,ended
7005,1061798,1061799,1581-01-01,1591-12-31,ended
7005,1061800,1061801,1585-01-01,1611-12-31,ended
7005,1061802,1061803,1586-01-01,1607-12-31,ended
7005,1061804,1061805,1584-01-01,1622-12-31,ended
7005,1061806,1061807,1581-01-01,1642-12-31,ended
7005,1061808,1061809,1582-01-01,1613-12-31,ended
7005,1061810,1061811,1585-01-01,1602-12-31,ended
7005,1061812,1061813,1584-01-01,1642-12-31,ended
7005,1061814,1061815,1585-01-01,1596-12-31,ended
7005,1061816,1061817,1582-01-01,1639-12-31,ended
7005,1061818,1061819,1584-01-01,1630-12-31,ended
7005,1061820,1061821,1583-01-01,1591-12-31,ended
7005,1061822,1061823,1582-01-01,1633-12-31,ended
7005,1061824,1061825,1586-01-01,1588-12-31,ended
7005,1061826,1061827,1586-01-01,1639-12-31,ended
7005,1061828,1061829,1585-01-01,1628-12-31,ended
7005,1061830,1061831,1583-01-01,1629-12-31,ended
7005,1061832,1061833,1581-01-01,1640-12-31,ended
7005,1061834,1061835,1581-01-01,1606-12-31,ended
7005,1061836,1061837,1583-01-01,1604-12-31,ended
7005,1061838,1061839,1587-01-01,1598-12-31,ended
7005,1061840,1061841,1583-01-01,1618-12-31,ended
7005,1061842,1061843,1586-01-01,1617-12-31,ended
7005,1061844,1061845,1582-01-01,1624-12-31,ended
7005,1061846,1061847,1584-01-01,1636-12-31,ended
7005,1061848,1061849,1581-01-01,1635-12-31,ended
7005,1061850,1061851,1581-01-01,1608-12-31,ended
7005,1061852,1061853,1584-01-01,1589-12-31,ended
7005,1061854,1061855,1583-01-01,1607-12-31,ended
7005,1061856,1061857,1587-01-01,1642-12-31,ended
7005,1061858,1061859,1587-01-01,1595-12-31,ended
7005,1061860,1061861,1583-01-01,1598-12-31,ended
7005,1061862,1061863,1586-01-01,1627-12-31,ended
7005,1061864,1061865,1583-01-01,1619-12-31,ended
7005,1061866,1061867,1581-01-01,1625-12-31,ended
7005,1061868,1061869,1584-01-01,1589-12-31,ended
7005,1061870,1061871,1587-01-01,1588-12-31,ended
7005,1061872,1061873,1586-01-01,1621-12-31,ended
7005,1061874,1061875,1581-01-01,1635-12-31,ended
7005,1061876,1061877,1583-01-01,1634-12-31,ended
7005,1061878,1061879,1586-01-01,1598-12-31,ended
7005,1061880,1061881,1585-01-01,1597-12-31,ended
7005,1061882,1061883,1581-01-01,1618-12-31,ended
7005,1061884,1061885,1584-01-01,1624-12-31,ended
7005,1061886,1061887,1581-01-01,1645-12-31,ended
7005,1061888,1061889,1581-01-01,1637-12-31,ended
7005,1061890,1061891,1581-01-01,1616-12-31,ended
7005,1061892,1061893,1581-01-01,1608-12-31,ended
7005,1061894,1061895,1586-01-01,1610-12-31,ended
7005,1061896,1061897,1580-01-01,1619-12-31,ended
7005,1061898,1061899,1583-01-01,1628-12-31,ended
7005,1061900,1061901,1584-01-01,1606-12-31,ended
7005,1061902,1061903,1581-01-01,1613-12-31,ended
7005,1061904,1061905,1583-01-01,1630-12-31,ended
7005,1061906,1061907,1582-01-01,1622-12-31,ended
7005,1061908,1061909,1581-01-01,1604-12-31,ended
7005,1061910,1061911,1582-01-01,1626-12-31,ended
7005,1061912,1061913,1583-01-01,1594-12-31,ended
7005,1061914,1061915,1584-01-01,1598-12-31,ended
7005,1061916,1061917,1583-01-01,1612-12-31,ended
7005,1061918,1061919,1586-01-01,1628-12-31,ended
7005,1061920,1061921,1581-01-01,1619-12-31,ended
7005,1061922,1061923,1584-01-01,1631-12-31,ended
7005,1061924,1061925,1583-01-01,1628-12-31,ended
7005,1061926,1061927,1581-01-01,1623-12-31,ended
7005,1061928,1061929,1585-01-01,1593-12-31,ended
7005,1061930,1061931,1585-01-01,1618-12-31,ended
7005,1061932,1061933,1583-01-01,1604-12-31,ended
7005,1061934,1061935,1581-01-01,1593-12-31,ended
7005,1061936,1061937,1587-01-01,1587-12-31,ended
7005,1061938,1061939,1586-01-01,1590-12-31,ended
7005,1061940,1061941,1583-01-01,1611-12-31,ended
7005,1061942,1061943,1582-01-01,1603-12-31,ended
7005,1061944,1061945,1583-01-01,1649-12-31,ended
7005,1061946,1061947,1583-01-01,1593-12-31,ended
7005,1061948,1061949,1583-01-01,1620-12-31,ended
7005,1061950,1061951,1583-01-01,1643-12-31,ended
7005,1061952,1061953,1585-01-01,1622-12-31,ended
7005,1061954,1061955,1582-01-01,1590-12-31,ended
7005,1061956,1061957,1587-01-01,1605-12-31,ended
7005,1061958,1061959,1583-01-01,1600-12-31,ended
7005,1061960,1061961,1585-01-01,1613-12-31,ended
7005,1061962,1061963,1583-01-01,1612-12-31,ended
7005,1061964,1061965,1584-01-01,1588-12-31,ended
7005,1061966,1061967,1582-01-01,1631-12-31,ended
7005,1061968,1061969,1584-01-01,1651-12-31,ended
7005,1061970,1061971,1581-01-01,1610-12-31,ended
7005,1061972,1061973,1581-01-01,1611-12-31,ended
7005,1061974,1061975,1583-01-01,1618-12-31,ended
7005,1061976,1061977,1581-01-01,1622-12-31,ended
7005,1061978,1061979,1581-01-01,1618-12-31,ended
7005,1061980,1061981,1586-01-01,1622-12-31,ended
7005,1061982,1061983,1583-01-01,1621-12-31,ended
7005,1061984,1061985,1584-01-01,1616-12-31,ended
7005,1061986,1061987,1585-01-01,1596-12-31,ended
7005,1061988,1061989,1586-01-01,1604-12-31,ended
7005,1061990,1061991,1582-01-01,1610-12-31,ended
7005,1061992,1061993,1585-01-01,1625-12-31,ended
7005,1061994,1061995,1583-01-01,1603-12-31,ended
7005,1061996,1061997,1583-01-01,1631-12-31,ended
7005,1061998,1061999,1582-01-01,1618-12-31,ended
7005,1062000,1062001,1585-01-01,1632-12-31,ended
7005,1062002,1062003,1585-01-01,1624-12-31,ended
7005,1062004,1062005,1581-01-01,1606-12-31,ended
7005,1062006,1062007,1585-01-01,1624-12-31,ended
7005,1062008,1062009,1585-01-01,1624-12-31,ended
7005,1062010,1062011,1581-01-01,1630-12-31,ended
7005,1062012,1062013,1582-01-01,1596-12-31,ended
7005,1062014,1062015,1584-01-01,1615-12-31,ended
7005,1062016,1062017,1582-01-01,1618-12-31,ended
7005,1062018,1062019,1582-01-01,1646-12-31,ended
7005,1062020,1062021,1583-01-01,1664-12-31,ended
7005,1062022,1062023,1581-01-01,1618-12-31,ended
7005,1062024,1062025,1582-01-01,1619-12-31,ended
7005,1062026,1062027,1586-01-01,1630-12-31,ended
7005,1062028,1062029,1581-01-01,1605-12-31,ended
7005,1062030,1062031,1584-01-01,1633-12-31,ended
7005,1062032,1062033,1583-01-01,1629-12-31,ended
7005,1062034,1062035,1583-01-01,1645-12-31,ended
7005,1062036,1062037,1581-01-01,1595-12-31,ended
7005,1062038,1062039,1586-01-01,1641-12-31,ended
7005,1062040,1062041,1584-01-01,1616-12-31,ended
7005,1062042,1062043,1579-01-01,1612-12-31,ended
7005,1062044,1062045,1583-01-01,1631-12-31,ended
7005,1062046,1062047,1581-01-01,1612-12-31,ended
7005,1062048,1062049,1581-01-01,1602-12-31,ended
7005,1062050,1062051,1583-01-01,1637-12-31,ended
7005,1062052,1062053,1581-01-01,1629-12-31,ended
7005,1062054,1062055,1582-01-01,1611-12-31,ended
7005,1062056,1062057,1581-01-01,1618-12-31,ended
7005,1062058,1062059,1587-01-01,1606-12-31,ended
7005,1062060,1062061,1586-01-01,1608-12-31,ended
7005,1062062,1062063,1582-01-01,1600-12-31,ended
7005,1062064,1062065,1581-01-01,1636-12-31,ended
7005,1062066,1062067,1586-01-01,1645-12-31,ended
7005,1062068,1062069,1587-01-01,1587-12-31,ended
7005,1062070,1062071,1581-01-01,1616-12-31,ended
7005,1062072,1062073,1587-01-01,1606-12-31,ended
7005,1062074,1062075,1583-01-01,1603-12-31,ended
7005,1062076,1062077,1584-01-01,1627-12-31,ended
7005,1062078,1062079,1581-01-01,1608-12-31,ended
7005,1062080,1062081,1585-01-01,1639-12-31,ended
7005,1062082,1062083,1587-01-01,1638-12-31,ended
7005,1062084,1062085,1582-01-01,1622-12-31,ended
7005,1062086,1062087,1584-01-01,1648-12-31,ended
7005,1062088,1062089,1583-01-01,1592-12-31,ended
7005,1062090,1062091,1582-01-01,1649-12-31,ended
7005,1062092,1062093,1582-01-01,1603-12-31,ended
7005,1062094,1062095,1586-01-01,1605-12-31,ended
7005,1062096,1062097,1582-01-01,1605-12-31,ended
7005,1062098,1062099,1586-01-01,1615-12-31,ended
7005,1062100,1062101,1586-01-01,1599-12-31,ended
7005,1062102,1062103,1586-01-01,1618-12-31,ended
7005,1062104,1062105,1584-01-01,1634-12-31,ended
7005,1062106,1062107,1580-01-01,1595-12-31,ended
7005,1062108,1062109,1585-01-01,1629-12-31,ended
7005,1062110,1062111,1582-01-01,1643-12-31,ended
7005,1062112,1062113,1581-01-01,1627-12-31,ended
7005,1062114,1062115,1579-01-01,1622-12-31,ended
7005,1062116,1062117,1584-01-01,1601-12-31,ended
7005,1062118,1062119,1583-01-01,1601-12-31,ended
7005,1062120,1062121,1583-01-01,1618-12-31,ended
7005,1062122,1062123,1581-01-01,1602-12-31,ended
7005,1062124,1062125,1585-01-01,1620-12-31,ended
7005,1062126,1062127,1585-01-01,1606-12-31,ended
7005,1062128,1062129,1583-01-01,1613-12-31,ended
7005,1062130,1062131,1585-01-01,1628-12-31,ended
7005,1062132,1062133,1585-01-01,1597-12-31,ended
7005,1062134,1062135,1585-01-01,1607-12-31,ended
7005,1062136,1062137,1584-01-01,1623-12-31,ended
7005,1062138,1062139,1581-01-01,1617-12-31,ended
7005,1062140,1062141,1585-01-01,1638-12-31,ended
7005,1062142,1062143,1584-01-01,1629-12-31,ended
7005,1062144,1062145,1583-01-01,1615-12-31,ended
7005,1062146,1062147,1584-01-01,1594-12-31,ended
7005,1062148,1062149,1581-01-01,1605-12-31,ended
7005,1062150,1062151,1582-01-01,1614-12-31,ended
7005,1062152,1062153,1582-01-01,1608-12-31,ended
7005,1062154,1062155,1584-01-01,1587-12-31,ended
7005,1062156,1062157,1583-01-01,1632-12-31,ended
7005,1062158,1062159,1582-01-01,1614-12-31,ended
7005,1062160,1062161,1583-01-01,1612-12-31,ended
7005,1062162,1062163,1582-01-01,1639-12-31,ended
7005,1062164,1062165,1583-01-01,1599-12-31,ended
7005,1062166,1062167,1582-01-01,1609-12-31,ended
7005,1062168,1062169,1584-01-01,1634-12-31,ended
7005,1062170,1062171,1587-01-01,1611-12-31,ended
7005,1062172,1062173,1582-01-01,1596-12-31,ended
7005,1062174,1062175,1581-01-01,1618-12-31,ended
7005,1062176,1062177,1583-01-01,1623-12-31,ended
7005,1062178,1062179,1584-01-01,1609-12-31,ended
7005,1062180,1062181,1582-01-01,1622-12-31,ended
7005,1062182,1062183,1581-01-01,1634-12-31,ended
7005,1062184,1062185,1582-01-01,1631-12-31,ended
7005,1062186,1062187,1583-01-01,1620-12-31,ended
7005,1062188,1062189,1585-01-01,1596-12-31,ended
7005,1062190,1062191,1587-01-01,1596-12-31,ended
7005,1062192,1062193,1582-01-01,1618-12-31,ended
7005,1062194,1062195,1582-01-01,1609-12-31,ended
7005,1062196,1062197,1581-01-01,1643-12-31,ended
7005,1062198,1062199,1585-01-01,1596-12-31,ended
7005,1062200,1062201,1581-01-01,1601-12-31,ended
7005,1062202,1062203,1583-01-01,1596-12-31,ended
7005,1062204,1062205,1582-01-01,1620-12-31,ended
7005,1062206,1062207,1584-01-01,1629-12-31,ended
7005,1062208,1062209,1581-01-01,1639-12-31,ended
7005,1062210,1062211,1584-01-01,1620-12-31,ended
7005,1062212,1062213,1582-01-01,1625-12-31,ended
7005,1062214,1062215,1581-01-01,1614-12-31,ended
7005,1062216,1062217,1583-01-01,1626-12-31,ended
7005,1062218,1062219,1581-01-01,1622-12-31,ended
7005,1062220,1062221,1585-01-01,1610-12-31,ended
7005,1062222,1062223,1581-01-01,1607-12-31,ended
7005,1062224,1062225,1584-01-01,1613-12-31,ended
7005,1062226,1062227,1586-01-01,1612-12-31,ended
7005,1062228,1062229,1585-01-01,1604-12-31,ended
7005,1062230,1062231,1585-01-01,1631-12-31,ended
7005,1062232,1062233,1585-01-01,1636-12-31,ended
7005,1062234,1062235,1585-01-01,1634-12-31,ended
7005,1062236,1062237,1586-01-01,1630-12-31,ended
7005,1062238,1062239,1582-01-01,1606-12-31,ended
7005,1062240,1062241,1583-01-01,1637-12-31,ended
7005,1062242,1062243,1582-01-01,1648-12-31,ended
7005,1062244,1062245,1583-01-01,1631-12-31,ended
7005,1062246,1062247,1581-01-01,1651-12-31,ended
7005,1062248,1062249,1582-01-01,1631-12-31,ended
7005,1062250,1062251,1582-01-01,1632-12-31,ended
7005,1062252,1062253,1583-01-01,1625-12-31,ended
7005,1062254,1062255,1584-01-01,1643-12-31,ended
7005,1062256,1062257,1586-01-01,1594-12-31,ended
7005,1062258,1062259,1583-01-01,1627-12-31,ended
7005,1062260,1062261,1587-01-01,1621-12-31,ended
7005,1062262,1062263,1582-01-01,1597-12-31,ended
7005,1062264,1062265,1581-01-01,1594-12-31,ended
7005,1062266,1062267,1586-01-01,1592-12-31,ended
7005,1062268,1062269,1583-01-01,1597-12-31,ended
7005,1062270,1062271,1585-01-01,1602-12-31,ended
7005,1062272,1062273,1583-01-01,1619-12-31,ended
7005,1062274,1062275,1586-01-01,1604-12-31,ended
7005,1062276,1062277,1579-01-01,1623-12-31,ended
7005,1062278,1062279,1584-01-01,1610-12-31,ended
7005,1062280,1062281,1585-01-01,1626-12-31,ended
7005,1062282,1062283,1580-01-01,1619-12-31,ended
7005,1062284,1062285,1585-01-01,1637-12-31,ended
7005,1062286,1062287,1583-01-01,1623-12-31,ended
7005,1062288,1062289,1586-01-01,1607-12-31,ended
7005,1062290,1062291,1581-01-01,1624-12-31,ended
7005,1062292,1062293,1581-01-01,1643-12-31,ended
7005,1062294,1062295,1584-01-01,1637-12-31,ended
7005,1062296,1062297,1583-01-01,1630-12-31,ended
7005,1062298,1062299,1584-01-01,1628-12-31,ended
7005,1062300,1062301,1587-01-01,1609-12-31,ended
7005,1062302,1062303,1586-01-01,1610-12-31,ended
7005,1062304,1062305,1585-01-01,1615-12-31,ended
7005,1062306,1062307,1581-01-01,1626-12-31,ended
7005,1062308,1062309,1582-01-01,1662-12-31,ended
7005,1062310,1062311,1583-01-01,1633-12-31,ended
7005,1062312,1062313,1581-01-01,1619-12-31,ended
7005,1062314,1062315,1584-01-01,1623-12-31,ended
7005,1062316,1062317,1586-01-01,1615-12-31,ended
7005,1062318,1062319,1583-01-01,1618-12-31,ended
7005,1062320,1062321,1585-01-01,1639-12-31,ended
7005,1062322,1062323,1585-01-01,1628-12-31,ended
7005,1062324,1062325,1580-01-01,1600-12-31,ended
7005,1062326,1062327,1586-01-01,1623-12-31,ended
7005,1062328,1062329,1581-01-01,1601-12-31,ended
7005,1062330,1062331,1586-01-01,1619-12-31,ended
7005,1062332,1062333,1581-01-01,1610-12-31,ended
7005,1062334,1062335,1586-01-01,1612-12-31,ended
7005,1062336,1062337,1581-01-01,1625-12-31,ended
7005,1062338,1062339,1581-01-01,1622-12-31,ended
7005,1062340,1062341,1583-01-01,1619-12-31,ended
7005,1062342,1062343,1582-01-01,1631-12-31,ended
7005,1062344,1062345,1582-01-01,1592-12-31,ended
7005,1062346,1062347,1584-01-01,1618-12-31,ended
7005,1062348,1062349,1583-01-01,1624-12-31,ended
7005,1062350,1062351,1582-01-01,1633-12-31,ended
7005,1062352,1062353,1582-01-01,1618-12-31,ended
7005,1062354,1062355,1581-01-01,1643-12-31,ended
7005,1062356,1062357,1585-01-01,1627-12-31,ended
7005,1062358,1062359,1583-01-01,1620-12-31,ended
7005,1062360,1062361,1582-01-01,1626-12-31,ended
7005,1062362,1062363,1584-01-01,1618-12-31,ended
7005,1062364,1062365,1581-01-01,1614-12-31,ended
7005,1062366,1062367,1587-01-01,1606-12-31,ended
7005,1062368,1062369,1584-01-01,1633-12-31,ended
7005,1062370,1062371,1582-01-01,1608-12-31,ended
7005,1062372,1062373,1585-01-01,1643-12-31,ended
7005,1062374,1062375,1581-01-01,1612-12-31,ended
7005,1062376,1062377,1584-01-01,1611-12-31,ended
7005,1062378,1062379,1585-01-01,1633-12-31,ended
7005,1062380,1062381,1586-01-01,1635-12-31,ended
7005,1062382,1062383,1584-01-01,1646-12-31,ended
7005,1062384,1062385,1582-01-01,1619-12-31,ended
7005,1062386,1062387,1584-01-01,1609-12-31,ended
7005,1062388,1062389,1582-01-01,1628-12-31,ended
7005,1062390,1062391,1587-01-01,1623-12-31,ended
7005,1062392,1062393,1582-01-01,1602-12-31,ended
7005,1062394,1062395,1585-01-01,1627-12-31,ended
7005,1062396,1062397,1581-01-01,1605-12-31,ended
7005,1062398,1062399,1581-01-01,1609-12-31,ended
7005,1062400,1062401,1582-01-01,1598-12-31,ended
7005,1062402,1062403,1581-01-01,1594-12-31,ended
7005,1062404,1062405,1585-01-01,1650-12-31,ended
7005,1062406,1062407,1583-01-01,1615-12-31,ended
7005,1062408,1062409,1580-01-01,1626-12-31,ended
7005,1062410,1062411,1585-01-01,1628-12-31,ended
7005,1062412,1062413,1584-01-01,1626-12-31,ended
7005,1062414,1062415,1586-01-01,1626-12-31,ended
7005,1062416,1062417,1584-01-01,1595-12-31,ended
7005,1062418,1062419,1581-01-01,1593-12-31,ended
7005,1062420,1062421,1585-01-01,1633-12-31,ended
7005,1062422,1062423,1584-01-01,1620-12-31,ended
7005,1062424,1062425,1586-01-01,1598-12-31,ended
7005,1062426,1062427,1581-01-01,1605-12-31,ended
7005,1062428,1062429,1606-01-01,1626-12-31,ended
7005,1062430,1062431,1607-01-01,1653-12-31,ended
7005,1062432,1062433,1604-01-01,1647-12-31,ended
7005,1062434,1062435,1609-01-01,1619-12-31,ended
7005,1062436,1062437,1603-01-01,1660-12-31,ended
7005,1062438,1062439,1606-01-01,1643-12-31,ended
7005,1062440,1062441,1608-01-01,1631-12-31,ended
7005,1062442,1062443,1606-01-01,1639-12-31,ended
7005,1062444,1062445,1603-01-01,1654-12-31,ended
7005,1062446,1062447,1603-01-01,1630-12-31,ended
7005,1062448,1062449,1606-01-01,1655-12-31,ended
7005,1062450,1062451,1607-01-01,1643-12-31,ended
7005,1062452,1062453,1604-01-01,1625-12-31,ended
7005,1062454,1062455,1605-01-01,1650-12-31,ended
7005,1062456,1062457,1604-01-01,1664-12-31,ended
7005,1062458,1062459,1605-01-01,1624-12-31,ended
7005,1062460,1062461,1606-01-01,1625-12-31,ended
7005,1062462,1062463,1609-01-01,1621-12-31,ended
7005,1062464,1062465,1605-01-01,1627-12-31,ended
7005,1062466,1062467,1608-01-01,1658-12-31,ended
7005,1062468,1062469,1608-01-01,1640-12-31,ended
7005,1062470,1062471,1602-01-01,1634-12-31,ended
7005,1062472,1062473,1606-01-01,1662-12-31,ended
7005,1062474,1062475,1607-01-01,1627-12-31,ended
7005,1062476,1062477,1609-01-01,1654-12-31,ended
7005,1062478,1062479,1603-01-01,1653-12-31,ended
7005,1062480,1062481,1606-01-01,1646-12-31,ended
7005,1062482,1062483,1604-01-01,1639-12-31,ended
7005,1062484,1062485,1603-01-01,1638-12-31,ended
7005,1062486,1062487,1607-01-01,1654-12-31,ended
7005,1062488,1062489,1605-01-01,1655-12-31,ended
7005,1062490,1062491,1607-01-01,1664-12-31,ended
7005,1062492,1062493,1603-01-01,1613-12-31,ended
7005,1062494,1062495,1605-01-01,1643-12-31,ended
7005,1062496,1062497,1604-01-01,1632-12-31,ended
7005,1062498,1062499,1608-01-01,1639-12-31,ended
7005,1062500,1062501,1601-01-01,1641-12-31,ended
7005,1062502,1062503,1605-01-01,1669-12-31,ended
7005,1062504,1062505,1606-01-01,1617-12-31,ended
7005,1062506,1062507,1603-01-01,1646-12-31,ended
7005,1062508,1062509,1605-01-01,1622-12-31,ended
7005,1062510,1062511,1603-01-01,1630-12-31,ended
7005,1062512,1062513,1605-01-01,1663-12-31,ended
7005,1062514,1062515,1603-01-01,1641-12-31,ended
7005,1062516,1062517,1606-01-01,1634-12-31,ended
7005,1062518,1062519,1607-01-01,1625-12-31,ended
7005,1062520,1062521,1600-01-01,1632-12-31,ended
7005,1062522,1062523,1607-01-01,1612-12-31,ended
7005,1062524,1062525,1604-01-01,1675-12-31,ended
7005,1062526,1062527,1606-01-01,1646-12-31,ended
7005,1062528,1062529,1605-01-01,1643-12-31,ended
7005,1062530,1062531,1606-01-01,1651-12-31,ended
7005,1062532,1062533,1606-01-01,1631-12-31,ended
7005,1062534,1062535,1607-01-01,1638-12-31,ended
7005,1062536,1062537,1603-01-01,1657-12-31,ended
7005,1062538,1062539,1607-01-01,1637-12-31,ended
7005,1062540,1062541,1606-01-01,1621-12-31,ended
7005,1062542,1062543,1605-01-01,1662-12-31,ended
7005,1062544,1062545,1607-01-01,1623-12-31,ended
7005,1062546,1062547,1603-01-01,1662-12-31,ended
7005,1062548,1062549,1604-01-01,1643-12-31,ended
7005,1062550,1062551,1604-01-01,1612-12-31,ended
7005,1062552,1062553,1607-01-01,1648-12-31,ended
7005,1062554,1062555,1609-01-01,1677-12-31,ended
7005,1062556,1062557,1607-01-01,1660-12-31,ended
7005,1062558,1062559,1604-01-01,1639-12-31,ended
7005,1062560,1062561,1604-01-01,1610-12-31,ended
7005,1062562,1062563,1606-01-01,1620-12-31,ended
7005,1062564,1062565,1604-01-01,1640-12-31,ended
7005,1062566,1062567,1603-01-01,1668-12-31,ended
7005,1062568,1062569,1608-01-01,1622-12-31,ended
7005,1062570,1062571,1607-01-01,1615-12-31,ended
7005,1062572,1062573,1609-01-01,1660-12-31,ended
7005,1062574,1062575,1603-01-01,1614-12-31,ended
7005,1062576,1062577,1605-01-01,1640-12-31,ended
7005,1062578,1062579,1604-01-01,1657-12-31,ended
7005,1062580,1062581,1603-01-01,1624-12-31,ended
7005,1062582,1062583,1605-01-01,1631-12-31,ended
7005,1062584,1062585,1604-01-01,1627-12-31,ended
7005,1062586,1062587,1608-01-01,1668-12-31,ended
7005,1062588,1062589,1605-01-01,1673-12-31,ended
7005,1062590,1062591,1604-01-01,1659-12-31,ended
7005,1062592,1062593,1604-01-01,1606-12-31,ended
7005,1062594,1062595,1604-01-01,1651-12-31,ended
7005,1062596,1062597,1608-01-01,1619-12-31,ended
7005,1062598,1062599,1603-01-01,1666-12-31,ended
7005,1062600,1062601,1605-01-01,1660-12-31,ended
7005,1062602,1062603,1604-01-01,1641-12-31,ended
7005,1062604,1062605,1605-01-01,1633-12-31,ended
7005,1062606,1062607,1604-01-01,1617-12-31,ended
7005,1062608,1062609,1608-01-01,1623-12-31,ended
7005,1062610,1062611,1604-01-01,1635-12-31,ended
7005,1062612,1062613,1604-01-01,1632-12-31,ended
7005,1062614,1062615,1607-01-01,1608-12-31,ended
7005,1062616,1062617,1604-01-01,1627-12-31,ended
7005,1062618,1062619,1608-01-01,1608-12-31,ended
7005,1062620,1062621,1606-01-01,1639-12-31,ended
7005,1062622,1062623,1605-01-01,1616-12-31,ended
7005,1062624,1062625,1605-01-01,1641-12-31,ended
7005,1062626,1062627,1600-01-01,1634-12-31,ended
7005,1062628,1062629,1605-01-01,1648-12-31,ended
7005,1062630,1062631,1606-01-01,1651-12-31,ended
7005,1062632,1062633,1606-01-01,1671-12-31,ended
7005,1062634,1062635,1602-01-01,1633-12-31,ended
7005,1062636,1062637,1603-01-01,1668-12-31,ended
7005,1062638,1062639,1604-01-01,1651-12-31,ended
7005,1062640,1062641,1605-01-01,1663-12-31,ended
7005,1062642,1062643,1602-01-01,1612-12-31,ended
7005,1062644,1062645,1606-01-01,1649-12-31,ended
7005,1062646,1062647,1605-01-01,1641-12-31,ended
7005,1062648,1062649,1603-01-01,1638-12-31,ended
7005,1062650,1062651,1603-01-01,1642-12-31,ended
7005,1062652,1062653,1603-01-01,1646-12-31,ended
7005,1062654,1062655,1608-01-01,1631-12-31,ended
7005,1062656,1062657,1606-01-01,1644-12-31,ended
7005,1062658,1062659,1603-01-01,1643-12-31,ended
7005,1062660,1062661,1607-01-01,1635-12-31,ended
7005,1062662,1062663,1601-01-01,1645-12-31,ended
7005,1062664,1062665,1603-01-01,1651-12-31,ended
7005,1062666,1062667,1607-01-01,1647-12-31,ended
7005,1062668,1062669,1603-01-01,1641-12-31,ended
7005,1062670,1062671,1604-01-01,1661-12-31,ended
7005,1062672,1062673,1606-01-01,1658-12-31,ended
7005,1062674,1062675,1604-01-01,1646-12-31,ended
7005,1062676,1062677,1603-01-01,1672-12-31,ended
7005,1062678,1062679,1607-01-01,1632-12-31,ended
7005,1062680,1062681,1604-01-01,1664-12-31,ended
7005,1062682,1062683,1609-01-01,1641-12-31,ended
7005,1062684,1062685,1607-01-01,1633-12-31,ended
7005,1062686,1062687,1603-01-01,1677-12-31,ended
7005,1062688,1062689,1604-01-01,1645-12-31,ended
7005,1062690,1062691,1605-01-01,1636-12-31,ended
7005,1062692,1062693,1604-01-01,1634-12-31,ended
7005,1062694,1062695,1609-01-01,1631-12-31,ended
7005,1062696,1062697,1603-01-01,1631-12-31,ended
7005,1062698,1062699,1603-01-01,1613-12-31,ended
7005,1062700,1062701,1607-01-01,1643-12-31,ended
7005,1062702,1062703,1605-01-01,1653-12-31,ended
7005,1062704,1062705,1608-01-01,1648-12-31,ended
7005,1062706,1062707,1603-01-01,1625-12-31,ended
7005,1062708,1062709,1603-01-01,1623-12-31,ended
7005,1062710,1062711,1604-01-01,1640-12-31,ended
7005,1062712,1062713,1608-01-01,1630-12-31,ended
7005,1062714,1062715,1604-01-01,1617-12-31,ended
7005,1062716,1062717,1604-01-01,1660-12-31,ended
7005,1062718,1062719,1606-01-01,1626-12-31,ended
7005,1062720,1062721,1607-01-01,1617-12-31,ended
7005,1062722,1062723,1603-01-01,1636-12-31,ended
7005,1062724,1062725,1606-01-01,1642-12-31,ended
7005,1062726,1062727,1608-01-01,1638-12-31,ended
7005,1062728,1062729,1603-01-01,1650-12-31,ended
7005,1062730,1062731,1609-01-01,1653-12-31,ended
7005,1062732,1062733,1604-01-01,1662-12-31,ended
7005,1062734,1062735,1603-01-01,1625-12-31,ended
7005,1062736,1062737,1606-01-01,1610-12-31,ended
7005,1062738,1062739,1605-01-01,1615-12-31,ended
7005,1062740,1062741,1603-01-01,1629-12-31,ended
7005,1062742,1062743,1603-01-01,1614-12-31,ended
